index,title,url,press,date,keyword,content,filtered,isBlacklist,Scraped_date
27,약속한 듯 역대급 '투자보따리' 내놓은 재계…대기업 10곳 5년 간 1042조(종합4),https://view.asiae.co.kr/article/2022052615264300210,아시아경제언론사 선정,2022.05.26.,GS건설 암모니아 투자계획 해외,"7조원을 투자한다. 조선 사업 분야에서는 친환경 선박기자재, 탄소 포집 기술, 수소·암모니아 추진선 등 수소 운송 밸류체인을 구축하고, 건설기계 분야는 배터리 기반의 기계 장비개발, 에너지 사업분야는 탄소감축 기술과 친환경 바이오 기술 개발 분야에 집중할 이다. 도 이날 2026년까지 5년 간...",success,Not in Blacklist,2023-12-26
28,2022 재계 투자 키워드는 ‘친환경·일자리 창출’,http://www.fntimes.com/html/view.php?ud=20220527061718893099ebb03838_18,한국금융신문,2022.05.27.,GS건설 암모니아 투자계획 해외,"등 건설·인프라 부문에 4조 원 등이다. 가장 큰 비중을 차지하는 에너지 부문은 SMR(소형모듈형원자로)과 수소(블루암모니아), 신재생 친환경 발전 등 탈탄소시대의 미래 에너지를 확보하기 위한 투자가 대거 포함됐다. 태양광, 풍력 등 신재생 발전 사업도 5년간 적극 전개할 이다. E&R과 EPS 등이...",success,Blacklist,2023-12-26
29,"""LG엔솔 가고 현엔 왔다"" 고평가 논란 딛고 '건설 대장주' 등극할까",http://moneys.mt.co.kr/news/mwView.php?no=2022012517108016020,머니S언론사 선정,2022.01.26.,GS건설 암모니아 투자계획 해외,"실제 현대엔지니어링의 증권신고서를 살펴보면 삼성엔지니어링, GS건설, 대우건설과 외국 상장사 9곳 등 총 12개사를 최종 비교회사로 선정했다. 이들의... 차세대 초소형원자로 폐플라스틱·암모니아 활용 청정수소 생산, 폐기물 소각·매립 등 신사업에 한다는 이다. 김 대표는 ""코스피 상장 후...",success,Blacklist,2023-12-26
30,IPO 대어 현대엔지니어링…건설 한계 벗고 '신사업' 어필할까,http://news.bizwatch.co.kr/article/real_estate/2022/01/20/0004,비즈워치언론사 선정,2022.01.20.,GS건설 암모니아 투자계획 해외,"투자자들이 현대엔지니어링이 대장주를 차지할 만한 기업가치가 있는지 판단하느냐가 관건이다. 국내 주요 상장 건설사는 현대건설을 비롯해 삼성엔지니어링과 GS건설, 대우건설 등이다. 경쟁사들의 시가총액은 3조~4조원 대에 형성돼 있다. 이 업체들은 현대엔지니어링보다 매출 규모나 시공능력 순위가...",success,Not in Blacklist,2023-12-26
31,[초점] 현대차그룹 지배구조 신호탄 현대ENG…6兆 건설대장주 등극 전망,http://www.inews24.com/view/1432012,아이뉴스24언론사 선정,2021.12.13.,GS건설 암모니아 투자계획 해외,"현대엔지니어링은 공모가 밴드를 정하기 위해 삼성엔지니어링·GS건설·대우건설 등 국내 건설사와 월리파슨스·플로어·씨티씨아이 등 9개 해외기업의... 사업에 투자한다는 계획이다. 지난 7월 그린환경에너지(G2E) 사업부를 신설하고 차세대 소형원자로 사업과 이산화탄소 자원화, 폐플라스틱 및 ...",success,Not in Blacklist,2023-12-26
32,[Who Is ?] 정기선 현대중공업지주·한국조선해양 대표이사 사장 내정자,https://www.businesspost.co.kr/BP?command=article_view&num=267976,비즈니스포스트,2022.01.11.,GS건설 암모니아 투자계획 해외,두산인프라코어 인수전에는 현대중공업지주뿐만 아니라 여러 사모펀드들과 GS건설 등 강력한 경쟁자들이 참여했다. 이 가운데 현대중공업지주와... 권오갑 회장은 2020년 6월 작업장 안전을 강화하는 종합대책을 내놓고 3년 동안 3천억 원을 안전관리에 한다는 을 밝혔다. 현대중공업그룹은 2021년...,fail,Blacklist,2023-12-26
33,'구주매출 부담이…' 현대엔지니어링 IPO 우려와 기대 사이,https://ilyo.co.kr/?ac=article_view&entry_id=421721,일요신문,2022.01.26.,GS건설 암모니아 투자계획 해외,총수일가는 현대건설 지분을 보유하지 않고 있다. 현대엔지니어링은 IPO를 통해 확보한 자금을 신사업에 투자할 계획이다. 현재 에너지 전환과 친환경 분야에서 6가지 사업을 추진 중이다. △폐플라스틱 자원화 △암모니아 수소화 △초소형원자로 △자체 전력 생산사업 △CO2 자원화 △폐기물 소각 및...,fail,Blacklist,2023-12-26
34,"김창학 현대엔지니어링 사장 ""사업포트폴리오 다각화…친환경 신사업 도약""",http://www.cstimes.com/news/articleView.html?idxno=487259,컨슈머타임스,2022.01.25.,GS건설 암모니아 투자계획 해외,"달리 해외는 물론 플랜트까지 사업 포트폴리오를 다각화했다는 점에서 다르다""면서 ""국내에서 저희가 GS건설과 대우건설, 삼엔과 비교되긴 하지만... 공모자금은 △차세대 초소형 원자로 △이산화탄소 자원화 △폐플라스틱과 활용 청정수소 생산 △폐기물소각과 매립 등 신사업에 한다는 이...",success,Not in Blacklist,2023-12-26
35,현대엔지니어링 성공적 IPO 전략 '에너지·친환경',https://www.ebn.co.kr/news/view/1517380/?sc=Naver,EBN,2022.01.25.,GS건설 암모니아 투자계획 해외,"위한 투자자금·신용등급·부채비율 등 재무적 우수성으로 향후 주가에 차별화될 수 있는 요소가 많이 있다”며 “향후 건설업의 조합 해외와 조합을... 현대엔지니어링은 에너지 전환 분야에서 △폐플라스틱 자원화 △암모니아 수소화 △초소형원자로 △자체 전력 생산사업을, 친환경 분야에서 △CO2...",fail,Not in Blacklist,2023-12-26
36,2021 베트남 정유 및 석유화학산업 정보,http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=190320,KOTRA해외시장뉴스,2021.09.27.,GS건설 암모니아 투자계획 해외,"후반에 건설됐는데 20년 가까이 투자 계획 수정, 투자자 변경 및 지연의 험난한 여정을 거쳐야만 했다. Dung Quat 정유공장은 2011년 초 비로소 상업 가동에 들어갔고 그 이후로 해외 및 현지로부터 대규모 투자를 받았다. 이로써 보다 다양한 종류의 가솔린 및 오일, 일부 종류의 기초...",fail,Not in Blacklist,2023-12-26
37,"삼성 '주력사업 초격차', 현대차 '미래사업 강화'...10대 그룹 새해 경영전략은?",http://www.consumernews.co.kr/news/articleView.html?idxno=618338,소비자가 만드는 신문,2021.01.06.,GS건설 암모니아 투자계획 해외,"현대차 관계자는 ""올해 국내에 초고속 충전소 20개소를 직접 설치하고, 해외에서는 전략적 투자를 단행한 유럽 초고속 충전인프라 구축 전문기업... 주력인 정유와 건설에 유통을 키워 사업 포트폴리오를 강화한다는 계획으로 해석된다. 는 합병 후 모바일 부문 취급액을 2조8000억 원에서 5년 뒤 7조 원으로...",fail,Not in Blacklist,2023-12-26
38,"다시 열리는 중동 건설시장, 국내 건설사 '수익 낼 수 있다' 자신감",http://www.businesspost.co.kr/BP?command=article_view&num=100482,비즈니스포스트,2018.10.29.,GS건설 암모니아 투자계획 해외,대림산업은 최근 사우디아라비아 수도 리야드에서 사우디아라비아 국영 광물회사인 마덴(Ma'aden)과 9억 달러 규모의 뉴암모니아프로젝트를 맺었다.... 국내 대기업계열의 정유·화학업체가 내년부터 대규모 투자를 계획하고 있어 무리하게 수주를 따낼 요인도 적다. 국내 사가 플랜트사업에서...,success,Not in Blacklist,2023-12-26
39,"저평가 대림산업, 이달 들어 25% 급등한 사연",http://news.mt.co.kr/mtview.php?no=2018112915403943934,머니투데이,2018.11.29.,GS건설 암모니아 투자계획 해외,"전반적인 건설업종 해외 수주 모멘텀도 좋아지고 있다. 사우디아라비아 화학업체 사빅(SABIC)을 약 700억달러(약 78조4000억원)에 인수하겠다고 발표한 사우디 국영 석유업체 아람코가 지난 26일(현지시간) 향후 10년간 5000억달러 규모의 투자계획을 예고했다. 채상욱 하나금융 연구원은 ""중동 국가의...",fail,Blacklist,2023-12-26
40,IPO 대어 현대엔지니어링…건설 한계 벗고 '신사업' 어필할까,http://news.bizwatch.co.kr/article/real_estate/2022/01/20/0004,비즈워치언론사 선정,2022.01.20.,GS건설 암모니아 투자계획 해외,"투자자들이 현대엔지니어링이 대장주를 차지할 만한 기업가치가 있는지 판단하느냐가 관건이다. 국내 주요 상장 건설사는 현대건설을 비롯해 삼성엔지니어링과 GS건설, 대우건설 등이다. 경쟁사들의 시가총액은 3조~4조원 대에 형성돼 있다. 이 업체들은 현대엔지니어링보다 매출 규모나 시공능력 순위가...",success,Not in Blacklist,2023-12-26
41,[초점] 현대차그룹 지배구조 신호탄 현대ENG…6兆 건설대장주 등극 전망,http://www.inews24.com/view/1432012,아이뉴스24언론사 선정,2021.12.13.,GS건설 암모니아 투자계획 해외,"현대엔지니어링은 공모가 밴드를 정하기 위해 삼성엔지니어링·GS건설·대우건설 등 국내 건설사와 월리파슨스·플로어·씨티씨아이 등 9개 해외기업의... 사업에 투자한다는 계획이다. 지난 7월 그린환경에너지(G2E) 사업부를 신설하고 차세대 소형원자로 사업과 이산화탄소 자원화, 폐플라스틱 및 ...",success,Not in Blacklist,2023-12-26
42,[Who Is ?] 정기선 현대중공업지주·한국조선해양 대표이사 사장 내정자,https://www.businesspost.co.kr/BP?command=article_view&num=267976,비즈니스포스트,2022.01.11.,GS건설 암모니아 투자계획 해외,두산인프라코어 인수전에는 현대중공업지주뿐만 아니라 여러 사모펀드들과 GS건설 등 강력한 경쟁자들이 참여했다. 이 가운데 현대중공업지주와... 권오갑 회장은 2020년 6월 작업장 안전을 강화하는 종합대책을 내놓고 3년 동안 3천억 원을 안전관리에 한다는 을 밝혔다. 현대중공업그룹은 2021년...,fail,Blacklist,2023-12-26
43,'구주매출 부담이…' 현대엔지니어링 IPO 우려와 기대 사이,https://ilyo.co.kr/?ac=article_view&entry_id=421721,일요신문,2022.01.26.,GS건설 암모니아 투자계획 해외,총수일가는 현대건설 지분을 보유하지 않고 있다. 현대엔지니어링은 IPO를 통해 확보한 자금을 신사업에 투자할 계획이다. 현재 에너지 전환과 친환경 분야에서 6가지 사업을 추진 중이다. △폐플라스틱 자원화 △암모니아 수소화 △초소형원자로 △자체 전력 생산사업 △CO2 자원화 △폐기물 소각 및...,fail,Blacklist,2023-12-26
44,"김창학 현대엔지니어링 사장 ""사업포트폴리오 다각화…친환경 신사업 도약""",http://www.cstimes.com/news/articleView.html?idxno=487259,컨슈머타임스,2022.01.25.,GS건설 암모니아 투자계획 해외,"달리 해외는 물론 플랜트까지 사업 포트폴리오를 다각화했다는 점에서 다르다""면서 ""국내에서 저희가 GS건설과 대우건설, 삼엔과 비교되긴 하지만... 공모자금은 △차세대 초소형 원자로 △이산화탄소 자원화 △폐플라스틱과 활용 청정수소 생산 △폐기물소각과 매립 등 신사업에 한다는 이...",success,Not in Blacklist,2023-12-26
45,현대엔지니어링 성공적 IPO 전략 '에너지·친환경',https://www.ebn.co.kr/news/view/1517380/?sc=Naver,EBN,2022.01.25.,GS건설 암모니아 투자계획 해외,"위한 투자자금·신용등급·부채비율 등 재무적 우수성으로 향후 주가에 차별화될 수 있는 요소가 많이 있다”며 “향후 건설업의 조합 해외와 조합을... 현대엔지니어링은 에너지 전환 분야에서 △폐플라스틱 자원화 △암모니아 수소화 △초소형원자로 △자체 전력 생산사업을, 친환경 분야에서 △CO2...",fail,Not in Blacklist,2023-12-26
46,2021 베트남 정유 및 석유화학산업 정보,http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=190320,KOTRA해외시장뉴스,2021.09.27.,GS건설 암모니아 투자계획 해외,"후반에 건설됐는데 20년 가까이 투자 계획 수정, 투자자 변경 및 지연의 험난한 여정을 거쳐야만 했다. Dung Quat 정유공장은 2011년 초 비로소 상업 가동에 들어갔고 그 이후로 해외 및 현지로부터 대규모 투자를 받았다. 이로써 보다 다양한 종류의 가솔린 및 오일, 일부 종류의 기초...",fail,Not in Blacklist,2023-12-26
47,"삼성 '주력사업 초격차', 현대차 '미래사업 강화'...10대 그룹 새해 경영전략은?",http://www.consumernews.co.kr/news/articleView.html?idxno=618338,소비자가 만드는 신문,2021.01.06.,GS건설 암모니아 투자계획 해외,"현대차 관계자는 ""올해 국내에 초고속 충전소 20개소를 직접 설치하고, 해외에서는 전략적 투자를 단행한 유럽 초고속 충전인프라 구축 전문기업... 주력인 정유와 건설에 유통을 키워 사업 포트폴리오를 강화한다는 계획으로 해석된다. 는 합병 후 모바일 부문 취급액을 2조8000억 원에서 5년 뒤 7조 원으로...",fail,Not in Blacklist,2023-12-26
48,"다시 열리는 중동 건설시장, 국내 건설사 '수익 낼 수 있다' 자신감",http://www.businesspost.co.kr/BP?command=article_view&num=100482,비즈니스포스트,2018.10.29.,GS건설 암모니아 투자계획 해외,대림산업은 최근 사우디아라비아 수도 리야드에서 사우디아라비아 국영 광물회사인 마덴(Ma'aden)과 9억 달러 규모의 뉴암모니아프로젝트를 맺었다.... 국내 대기업계열의 정유·화학업체가 내년부터 대규모 투자를 계획하고 있어 무리하게 수주를 따낼 요인도 적다. 국내 사가 플랜트사업에서...,success,Not in Blacklist,2023-12-26
